transaction_id,store_id,fecha,mes,dia_semana,hora,ubicacion_tienda,tipo_zona,producto,categoria_producto,precio_unitario,tipo_promocion,clima,cantidad_vendida,prediccion
T07380,S010,2023-06-19,6,Monday,9,Piura,Mixta,Shampoo,Aseo,12.0,Ninguno,Soleado,4,3.069913115339393
T07306,S005,2023-07-18,7,Tuesday,16,Cusco,Mixta,Chocolate,Snacks,4.0,Ninguno,Nublado,3,3.069913115339393
T05303,S010,2023-01-16,1,Monday,19,Piura,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,1,3.069913115339393
T08193,S005,2023-01-27,1,Friday,7,Trujillo,Residencial,Jabon,Aseo,4.5,Ninguno,Soleado,2,3.069913115339393
T07448,S005,2023-11-21,11,Tuesday,22,Piura,Mixta,Hot Dog,Comidas,7.5,Ninguno,Nublado,1,3.069913115339393
T02472,S009,2023-08-14,8,Monday,9,Huancayo,Mixta,Pilsen,Alcohol,6.0,2x1,Nublado,3,3.6395364220811572
T07198,S007,2023-05-31,5,Wednesday,19,Arequipa,Residencial,Lays,Snacks,4.2,Ninguno,Nublado,3,3.069913115339393
T05312,S008,2023-07-27,7,Thursday,7,Arequipa,Residencial,Jabon,Aseo,4.5,Ninguno,Nublado,4,3.069913115339393
T09036,S001,2023-06-03,6,Saturday,18,Trujillo,Mixta,Cristal,Alcohol,5.5,Ninguno,Soleado,3,3.069913115339393
T01396,S002,2023-12-22,12,Friday,10,Lima,Mixta,Oreo,Snacks,3.8,Ninguno,Nublado,6,3.069913115339393
T04003,S003,2023-06-24,6,Saturday,7,Cusco,Residencial,Jabon,Aseo,4.5,Combo,Soleado,4,3.1299790404551886
T05371,S004,2023-10-02,10,Monday,9,Cusco,Mixta,Cristal,Alcohol,5.5,Ninguno,Lluvioso,2,3.069913115339393
T03236,S001,2023-05-20,5,Saturday,22,Piura,Mixta,Sandwich,Comidas,8.0,2x1,Nublado,2,3.6395364220811572
T01042,S008,2023-12-24,12,Sunday,16,Lima,Residencial,Chocolate,Snacks,4.0,Combo,Soleado,2,3.3202419031680828
T03299,S010,2023-11-02,11,Thursday,10,Trujillo,Comercial,Jabon,Aseo,4.5,Ninguno,Nublado,1,3.069913115339393
T07257,S002,2023-02-19,2,Sunday,11,Huancayo,Comercial,Oreo,Snacks,3.8,Descuento,Nublado,3,2.889802728593362
T00258,S009,2023-01-02,1,Monday,7,Cusco,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Nublado,4,3.069913115339393
T07287,S010,2023-10-26,10,Thursday,21,Arequipa,Mixta,Sandwich,Comidas,8.0,2x1,Lluvioso,3,3.6395364220811572
T08617,S001,2023-06-11,6,Sunday,14,Trujillo,Mixta,Jabon,Aseo,4.5,Ninguno,Nublado,3,3.069913115339393
T07817,S004,2023-07-19,7,Wednesday,14,Lima,Residencial,Hot Dog,Comidas,7.5,2x1,Lluvioso,4,3.6395364220811572
T05843,S004,2023-06-07,6,Wednesday,14,Cusco,Comercial,Lays,Snacks,4.2,2x1,Nublado,6,3.6395364220811572
T02090,S008,2023-11-24,11,Friday,14,Trujillo,Comercial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,2,3.069913115339393
T07703,S008,2023-08-25,8,Friday,14,Arequipa,Comercial,Ibuprofeno,Farmacia,6.0,2x1,Lluvioso,5,3.6395364220811572
T00504,S002,2023-09-07,9,Thursday,10,Arequipa,Residencial,Hot Dog,Comidas,7.5,2x1,Lluvioso,2,3.6395364220811572
T05265,S006,2023-12-28,12,Thursday,9,Lima,Residencial,Oreo,Snacks,3.8,Combo,Soleado,2,3.1299790404551886
T08815,S004,2023-06-29,6,Thursday,16,Piura,Residencial,Pilsen,Alcohol,6.0,Combo,Soleado,3,3.1299790404551886
T01345,S001,2023-10-11,10,Wednesday,22,Cusco,Residencial,Cristal,Alcohol,5.5,Ninguno,Lluvioso,5,3.069913115339393
T08456,S008,2023-11-01,11,Wednesday,21,Trujillo,Mixta,Gatorade,Bebidas,4.0,Descuento,Nublado,2,2.9342250040212243
T05046,S007,2023-12-26,12,Tuesday,14,Trujillo,Mixta,Sandwich,Comidas,8.0,Ninguno,Nublado,4,3.069913115339393
T02249,S006,2023-03-09,3,Thursday,11,Piura,Mixta,Oreo,Snacks,3.8,Ninguno,Soleado,2,3.069913115339393
T04981,S001,2023-10-30,10,Monday,17,Trujillo,Residencial,Coca Cola 500ml,Bebidas,3.5,2x1,Nublado,5,3.6395364220811572
T00373,S003,2023-02-03,2,Friday,13,Lima,Comercial,Coca Cola 500ml,Bebidas,3.5,2x1,Soleado,6,3.6395364220811572
T08455,S005,2023-04-12,4,Wednesday,21,Trujillo,Residencial,Doritos,Snacks,4.5,Descuento,Lluvioso,2,2.889802728593362
T03371,S009,2023-10-21,10,Saturday,15,Cusco,Mixta,Cristal,Alcohol,5.5,Ninguno,Lluvioso,7,3.069913115339393
T02007,S004,2023-12-16,12,Saturday,15,Piura,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,3,3.069913115339393
T03657,S008,2023-04-19,4,Wednesday,17,Cusco,Mixta,Chocolate,Snacks,4.0,Ninguno,Lluvioso,2,3.069913115339393
T08328,S003,2023-03-11,3,Saturday,22,Huancayo,Residencial,Jabon,Aseo,4.5,Combo,Nublado,4,3.1299790404551886
T07522,S010,2023-01-03,1,Tuesday,19,Arequipa,Mixta,Inca Kola 500ml,Bebidas,3.2,Descuento,Soleado,4,2.855008734179954
T04002,S005,2023-06-14,6,Wednesday,21,Huancayo,Comercial,Empanada,Comidas,6.5,2x1,Lluvioso,3,3.6395364220811572
T06073,S004,2023-07-02,7,Sunday,11,Lima,Residencial,Pilsen,Alcohol,6.0,Combo,Lluvioso,3,3.1299790404551886
T08737,S002,2023-03-29,3,Wednesday,13,Piura,Mixta,Sandwich,Comidas,8.0,2x1,Nublado,3,3.6395364220811572
T00997,S009,2023-09-26,9,Tuesday,9,Lima,Residencial,Sandwich,Comidas,8.0,Ninguno,Nublado,4,3.069913115339393
T08180,S006,2023-05-06,5,Saturday,12,Huancayo,Residencial,Hot Dog,Comidas,7.5,Ninguno,Soleado,3,3.069913115339393
T03291,S005,2023-01-29,1,Sunday,13,Cusco,Residencial,Coca Cola 500ml,Bebidas,3.5,Ninguno,Nublado,3,3.069913115339393
T01176,S010,2023-12-31,12,Sunday,19,Trujillo,Residencial,Pilsen,Alcohol,6.0,Ninguno,Soleado,2,3.069913115339393
T00552,S006,2023-09-13,9,Wednesday,20,Arequipa,Comercial,Empanada,Comidas,6.5,Ninguno,Nublado,1,3.069913115339393
T00745,S010,2023-08-08,8,Tuesday,14,Piura,Mixta,Empanada,Comidas,6.5,Ninguno,Soleado,2,3.069913115339393
T07224,S007,2023-04-10,4,Monday,12,Huancayo,Mixta,Sandwich,Comidas,8.0,Combo,Lluvioso,3,3.1299790404551886
T04555,S001,2023-10-01,10,Sunday,8,Huancayo,Residencial,Gatorade,Bebidas,4.0,Ninguno,Soleado,4,3.069913115339393
T02860,S009,2023-10-09,10,Monday,13,Cusco,Comercial,Chocolate,Snacks,4.0,Ninguno,Soleado,4,3.069913115339393
T08821,S003,2023-05-29,5,Monday,7,Cusco,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,2,3.069913115339393
T03460,S006,2023-03-26,3,Sunday,7,Cusco,Comercial,Sandwich,Comidas,8.0,Descuento,Lluvioso,3,3.0471591965399436
T02725,S010,2023-08-02,8,Wednesday,19,Trujillo,Comercial,Gatorade,Bebidas,4.0,Combo,Soleado,2,3.1299790404551886
T06848,S003,2023-06-10,6,Saturday,13,Piura,Residencial,Sandwich,Comidas,8.0,2x1,Soleado,6,3.6395364220811572
T07616,S010,2023-03-30,3,Thursday,14,Lima,Mixta,Shampoo,Aseo,12.0,Descuento,Lluvioso,4,2.9348382796344996
T07548,S005,2023-05-25,5,Thursday,11,Piura,Residencial,Pilsen,Alcohol,6.0,2x1,Soleado,8,4.491908517735564
T09175,S010,2023-05-30,5,Tuesday,16,Lima,Comercial,Ibuprofeno,Farmacia,6.0,Descuento,Lluvioso,2,2.931050400846621
T06394,S005,2023-07-01,7,Saturday,9,Cusco,Residencial,Ibuprofeno,Farmacia,6.0,2x1,Lluvioso,4,3.6395364220811572
T05358,S003,2023-02-05,2,Sunday,8,Arequipa,Comercial,Agua 625ml,Bebidas,2.0,Combo,Nublado,5,3.1299790404551886
T09489,S003,2023-01-04,1,Wednesday,13,Trujillo,Residencial,Doritos,Snacks,4.5,Ninguno,Nublado,5,3.069913115339393
T02969,S002,2023-03-16,3,Thursday,12,Cusco,Residencial,Shampoo,Aseo,12.0,2x1,Nublado,3,3.6395364220811572
T00694,S009,2023-03-14,3,Tuesday,15,Trujillo,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,3,3.069913115339393
T02534,S006,2023-12-07,12,Thursday,7,Piura,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,2,3.069913115339393
T06400,S001,2023-01-24,1,Tuesday,20,Trujillo,Mixta,Shampoo,Aseo,12.0,2x1,Soleado,6,3.6395364220811572
T00982,S005,2023-10-09,10,Monday,9,Cusco,Mixta,Hot Dog,Comidas,7.5,Descuento,Nublado,3,2.8977170675132875
T05364,S007,2023-09-02,9,Saturday,13,Trujillo,Residencial,Jabon,Aseo,4.5,2x1,Soleado,4,3.6395364220811572
T00080,S008,2023-12-20,12,Wednesday,22,Lima,Residencial,Pilsen,Alcohol,6.0,2x1,Nublado,4,3.6395364220811572
T04054,S004,2023-12-02,12,Saturday,9,Trujillo,Comercial,Pilsen,Alcohol,6.0,Ninguno,Nublado,4,3.069913115339393
T06259,S005,2023-09-04,9,Monday,9,Arequipa,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,3,3.069913115339393
T09576,S008,2023-09-22,9,Friday,22,Piura,Comercial,Gatorade,Bebidas,4.0,Descuento,Nublado,2,2.889802728593362
T09026,S007,2023-03-22,3,Wednesday,13,Piura,Comercial,Paracetamol,Farmacia,5.0,2x1,Lluvioso,2,3.6395364220811572
T03108,S007,2023-03-05,3,Sunday,21,Arequipa,Comercial,Agua 625ml,Bebidas,2.0,Descuento,Lluvioso,3,2.889802728593362
T03602,S002,2023-03-12,3,Sunday,22,Cusco,Mixta,Shampoo,Aseo,12.0,Descuento,Lluvioso,4,2.9348382796344996
T06074,S006,2023-09-17,9,Sunday,18,Lima,Residencial,Cristal,Alcohol,5.5,Ninguno,Lluvioso,3,3.069913115339393
T08127,S010,2023-07-13,7,Thursday,20,Piura,Comercial,Ibuprofeno,Farmacia,6.0,Descuento,Nublado,2,2.889802728593362
T02143,S004,2023-03-17,3,Friday,10,Trujillo,Comercial,Pilsen,Alcohol,6.0,Ninguno,Soleado,3,3.069913115339393
T06311,S004,2023-11-28,11,Tuesday,20,Cusco,Comercial,Chocolate,Snacks,4.0,2x1,Soleado,4,3.6395364220811572
T02269,S008,2023-12-28,12,Thursday,18,Cusco,Residencial,Coca Cola 500ml,Bebidas,3.5,2x1,Nublado,3,3.6395364220811572
T00446,S004,2023-03-24,3,Friday,8,Huancayo,Comercial,Cristal,Alcohol,5.5,Ninguno,Nublado,3,3.069913115339393
T04883,S003,2023-05-24,5,Wednesday,7,Trujillo,Residencial,Cristal,Alcohol,5.5,Ninguno,Soleado,3,3.069913115339393
T04467,S005,2023-07-19,7,Wednesday,21,Huancayo,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Soleado,2,3.069913115339393
T09027,S008,2023-08-08,8,Tuesday,12,Lima,Mixta,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,2,3.069913115339393
T06633,S007,2023-08-22,8,Tuesday,16,Arequipa,Mixta,Cristal,Alcohol,5.5,Ninguno,Nublado,3,3.069913115339393
T03317,S004,2023-02-15,2,Wednesday,10,Trujillo,Comercial,Doritos,Snacks,4.5,2x1,Soleado,5,3.6395364220811572
T01702,S006,2023-04-17,4,Monday,14,Huancayo,Residencial,Doritos,Snacks,4.5,Ninguno,Lluvioso,2,3.069913115339393
T02527,S001,2023-05-10,5,Wednesday,10,Trujillo,Residencial,Coca Cola 500ml,Bebidas,3.5,Descuento,Nublado,3,2.889802728593362
T00069,S002,2023-01-10,1,Tuesday,8,Huancayo,Residencial,Gatorade,Bebidas,4.0,Ninguno,Soleado,1,3.069913115339393
T01168,S006,2023-02-25,2,Saturday,10,Lima,Residencial,Lays,Snacks,4.2,Ninguno,Nublado,2,3.069913115339393
T00049,S007,2023-10-23,10,Monday,13,Lima,Mixta,Gatorade,Bebidas,4.0,Ninguno,Lluvioso,1,3.069913115339393
T01053,S007,2023-12-14,12,Thursday,21,Huancayo,Mixta,Agua 625ml,Bebidas,2.0,2x1,Soleado,2,3.6395364220811572
T04030,S006,2023-09-20,9,Wednesday,16,Huancayo,Residencial,Agua 625ml,Bebidas,2.0,2x1,Lluvioso,5,3.6395364220811572
T00880,S008,2023-01-03,1,Tuesday,19,Cusco,Mixta,Pilsen,Alcohol,6.0,Ninguno,Nublado,3,3.069913115339393
T02652,S003,2023-07-11,7,Tuesday,9,Trujillo,Residencial,Lays,Snacks,4.2,Ninguno,Soleado,2,3.069913115339393
T07760,S008,2023-07-18,7,Tuesday,8,Trujillo,Mixta,Pilsen,Alcohol,6.0,Descuento,Lluvioso,3,2.855008734179954
T02440,S002,2023-09-08,9,Friday,18,Lima,Comercial,Shampoo,Aseo,12.0,Ninguno,Soleado,2,3.069913115339393
T04924,S001,2023-10-05,10,Thursday,18,Piura,Comercial,Paracetamol,Farmacia,5.0,2x1,Soleado,4,3.6395364220811572
T01467,S007,2023-07-25,7,Tuesday,20,Trujillo,Comercial,Oreo,Snacks,3.8,Descuento,Nublado,2,2.855008734179954
T07293,S002,2023-06-03,6,Saturday,21,Cusco,Mixta,Cristal,Alcohol,5.5,Ninguno,Nublado,3,3.069913115339393
T05035,S008,2023-06-07,6,Wednesday,7,Arequipa,Residencial,Oreo,Snacks,3.8,Ninguno,Soleado,1,3.069913115339393
T02442,S005,2023-07-07,7,Friday,13,Cusco,Mixta,Pilsen,Alcohol,6.0,Descuento,Lluvioso,4,2.889802728593362
T06555,S002,2023-05-06,5,Saturday,8,Piura,Residencial,Sandwich,Comidas,8.0,Ninguno,Soleado,4,3.069913115339393
T00231,S001,2023-07-30,7,Sunday,22,Huancayo,Residencial,Paracetamol,Farmacia,5.0,Descuento,Lluvioso,2,2.889802728593362
T01320,S004,2023-01-10,1,Tuesday,19,Piura,Comercial,Cristal,Alcohol,5.5,Ninguno,Soleado,4,3.069913115339393
T00042,S001,2023-08-09,8,Wednesday,11,Arequipa,Residencial,Jabon,Aseo,4.5,Ninguno,Lluvioso,3,3.069913115339393
T00778,S009,2023-04-13,4,Thursday,12,Cusco,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Nublado,4,3.069913115339393
T08951,S010,2023-04-01,4,Saturday,16,Piura,Mixta,Lays,Snacks,4.2,Ninguno,Lluvioso,1,3.069913115339393
T08405,S004,2023-07-01,7,Saturday,9,Huancayo,Comercial,Empanada,Comidas,6.5,Ninguno,Lluvioso,2,3.069913115339393
T01730,S001,2023-04-18,4,Tuesday,10,Lima,Comercial,Cristal,Alcohol,5.5,Ninguno,Soleado,4,3.069913115339393
T03911,S002,2023-01-22,1,Sunday,9,Arequipa,Residencial,Ibuprofeno,Farmacia,6.0,2x1,Lluvioso,4,3.6395364220811572
T00580,S006,2023-08-31,8,Thursday,19,Piura,Mixta,Jabon,Aseo,4.5,Combo,Lluvioso,3,3.1299790404551886
T09942,S006,2023-07-20,7,Thursday,21,Piura,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,5,3.069913115339393
T05839,S010,2023-06-23,6,Friday,16,Piura,Comercial,Lays,Snacks,4.2,Ninguno,Soleado,1,3.069913115339393
T08272,S005,2023-11-02,11,Thursday,12,Piura,Comercial,Cristal,Alcohol,5.5,Ninguno,Lluvioso,2,3.069913115339393
T07276,S007,2023-11-13,11,Monday,18,Lima,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,2,3.069913115339393
T01491,S001,2023-09-13,9,Wednesday,21,Huancayo,Mixta,Lays,Snacks,4.2,Combo,Soleado,3,3.1299790404551886
T09110,S004,2023-10-22,10,Sunday,16,Huancayo,Mixta,Gatorade,Bebidas,4.0,Ninguno,Lluvioso,3,3.069913115339393
T05610,S001,2023-03-25,3,Saturday,13,Arequipa,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,3,3.069913115339393
T00062,S007,2023-07-16,7,Sunday,11,Cusco,Comercial,Oreo,Snacks,3.8,Ninguno,Lluvioso,2,3.069913115339393
T05471,S004,2023-03-03,3,Friday,9,Cusco,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,2,3.069913115339393
T03906,S003,2023-07-02,7,Sunday,22,Lima,Comercial,Lays,Snacks,4.2,2x1,Soleado,5,3.6395364220811572
T06532,S009,2023-12-04,12,Monday,9,Trujillo,Comercial,Shampoo,Aseo,12.0,Ninguno,Soleado,2,3.069913115339393
T00403,S007,2023-10-29,10,Sunday,14,Trujillo,Comercial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,1,3.069913115339393
T00333,S008,2023-01-09,1,Monday,10,Cusco,Residencial,Gatorade,Bebidas,4.0,Descuento,Nublado,2,2.889802728593362
T02085,S002,2023-01-30,1,Monday,15,Arequipa,Comercial,Coca Cola 500ml,Bebidas,3.5,Ninguno,Lluvioso,3,3.069913115339393
T09557,S008,2023-04-16,4,Sunday,7,Piura,Residencial,Jabon,Aseo,4.5,Ninguno,Lluvioso,2,3.069913115339393
T00165,S010,2023-08-25,8,Friday,8,Huancayo,Residencial,Shampoo,Aseo,12.0,Combo,Nublado,5,3.1299790404551886
T04380,S005,2023-01-26,1,Thursday,21,Cusco,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Nublado,2,3.194857400598864
T02716,S001,2023-04-04,4,Tuesday,15,Piura,Mixta,Doritos,Snacks,4.5,Ninguno,Nublado,3,3.069913115339393
T08924,S004,2023-07-02,7,Sunday,20,Lima,Mixta,Agua 625ml,Bebidas,2.0,Ninguno,Soleado,2,3.069913115339393
T07347,S002,2023-10-26,10,Thursday,12,Huancayo,Mixta,Oreo,Snacks,3.8,Ninguno,Nublado,3,3.069913115339393
T05453,S004,2023-03-21,3,Tuesday,17,Lima,Comercial,Ibuprofeno,Farmacia,6.0,Descuento,Lluvioso,3,2.931050400846621
T07047,S010,2023-05-13,5,Saturday,10,Cusco,Mixta,Lays,Snacks,4.2,Ninguno,Lluvioso,3,3.069913115339393
T01334,S006,2023-01-13,1,Friday,17,Cusco,Mixta,Empanada,Comidas,6.5,Descuento,Nublado,3,2.889802728593362
T08699,S003,2023-08-11,8,Friday,18,Trujillo,Comercial,Sandwich,Comidas,8.0,Ninguno,Lluvioso,2,3.069913115339393
T01660,S008,2023-06-24,6,Saturday,9,Huancayo,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,5,3.069913115339393
T03579,S004,2023-07-16,7,Sunday,9,Lima,Residencial,Gatorade,Bebidas,4.0,2x1,Soleado,5,3.6395364220811572
T00754,S004,2023-10-15,10,Sunday,13,Trujillo,Residencial,Jabon,Aseo,4.5,Combo,Lluvioso,1,3.1299790404551886
T06585,S001,2023-01-11,1,Wednesday,14,Piura,Mixta,Gatorade,Bebidas,4.0,Combo,Nublado,3,3.1299790404551886
T00707,S003,2023-12-11,12,Monday,13,Arequipa,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Soleado,3,3.069913115339393
T03015,S003,2023-08-04,8,Friday,20,Huancayo,Comercial,Cristal,Alcohol,5.5,Ninguno,Lluvioso,3,3.069913115339393
T08559,S005,2023-01-20,1,Friday,20,Lima,Mixta,Hot Dog,Comidas,7.5,Descuento,Nublado,4,2.889802728593362
T09874,S008,2023-08-12,8,Saturday,18,Lima,Residencial,Doritos,Snacks,4.5,2x1,Soleado,8,3.6395364220811572
T09582,S006,2023-02-27,2,Monday,12,Trujillo,Comercial,Chocolate,Snacks,4.0,Ninguno,Lluvioso,3,3.069913115339393
T08929,S006,2023-04-03,4,Monday,12,Trujillo,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,6,3.069913115339393
T09556,S010,2023-08-26,8,Saturday,18,Cusco,Comercial,Pilsen,Alcohol,6.0,2x1,Soleado,5,3.6395364220811572
T08984,S002,2023-08-05,8,Saturday,15,Huancayo,Mixta,Gatorade,Bebidas,4.0,Ninguno,Nublado,5,3.069913115339393
T01835,S008,2023-11-11,11,Saturday,18,Trujillo,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,3,3.069913115339393
T02997,S009,2023-05-07,5,Sunday,19,Arequipa,Comercial,Hot Dog,Comidas,7.5,Ninguno,Nublado,2,3.069913115339393
T05427,S008,2023-06-15,6,Thursday,19,Huancayo,Comercial,Oreo,Snacks,3.8,Descuento,Lluvioso,2,2.889802728593362
T03880,S003,2023-11-13,11,Monday,13,Huancayo,Comercial,Cristal,Alcohol,5.5,Ninguno,Soleado,3,3.069913115339393
T07157,S004,2023-01-26,1,Thursday,12,Lima,Residencial,Sandwich,Comidas,8.0,2x1,Lluvioso,4,3.6395364220811572
T05081,S005,2023-01-03,1,Tuesday,21,Piura,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Nublado,3,3.069913115339393
T09115,S006,2023-06-22,6,Thursday,16,Lima,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,3,3.069913115339393
T07245,S004,2023-11-20,11,Monday,9,Trujillo,Mixta,Jabon,Aseo,4.5,Ninguno,Lluvioso,4,3.069913115339393
T05400,S010,2023-05-31,5,Wednesday,16,Cusco,Mixta,Inca Kola 500ml,Bebidas,3.2,Ninguno,Lluvioso,2,3.069913115339393
T05395,S007,2023-04-03,4,Monday,18,Arequipa,Comercial,Shampoo,Aseo,12.0,Ninguno,Nublado,2,3.069913115339393
T09428,S006,2023-11-28,11,Tuesday,7,Trujillo,Residencial,Oreo,Snacks,3.8,Descuento,Soleado,3,2.9342250040212243
T02247,S004,2023-08-04,8,Friday,18,Huancayo,Residencial,Coca Cola 500ml,Bebidas,3.5,2x1,Lluvioso,3,3.6395364220811572
T00836,S005,2023-10-07,10,Saturday,20,Piura,Comercial,Agua 625ml,Bebidas,2.0,2x1,Nublado,4,3.6395364220811572
T08395,S003,2023-05-22,5,Monday,18,Huancayo,Residencial,Oreo,Snacks,3.8,Ninguno,Lluvioso,6,3.069913115339393
T09043,S004,2023-09-29,9,Friday,22,Huancayo,Comercial,Hot Dog,Comidas,7.5,Ninguno,Nublado,2,3.069913115339393
T00433,S003,2023-02-11,2,Saturday,22,Arequipa,Mixta,Paracetamol,Farmacia,5.0,2x1,Soleado,5,3.6395364220811572
T03379,S007,2023-08-22,8,Tuesday,14,Arequipa,Mixta,Coca Cola 500ml,Bebidas,3.5,Ninguno,Soleado,5,3.069913115339393
T06818,S009,2023-05-16,5,Tuesday,12,Cusco,Mixta,Ibuprofeno,Farmacia,6.0,Descuento,Nublado,4,2.931050400846621
T08132,S006,2023-03-30,3,Thursday,8,Piura,Comercial,Lays,Snacks,4.2,Ninguno,Soleado,1,3.069913115339393
T09621,S006,2023-11-19,11,Sunday,22,Huancayo,Comercial,Sandwich,Comidas,8.0,Ninguno,Lluvioso,1,3.069913115339393
T06067,S001,2023-05-30,5,Tuesday,11,Lima,Mixta,Oreo,Snacks,3.8,Descuento,Lluvioso,1,2.855008734179954
T01193,S003,2023-01-08,1,Sunday,11,Cusco,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,3,3.069913115339393
T06935,S010,2023-06-13,6,Tuesday,13,Huancayo,Comercial,Sandwich,Comidas,8.0,Ninguno,Lluvioso,3,3.069913115339393
T05461,S006,2023-04-17,4,Monday,9,Lima,Mixta,Shampoo,Aseo,12.0,Ninguno,Lluvioso,2,3.069913115339393
T03072,S007,2023-02-25,2,Saturday,19,Arequipa,Comercial,Shampoo,Aseo,12.0,2x1,Nublado,2,3.6395364220811572
T03045,S003,2023-05-27,5,Saturday,20,Lima,Mixta,Sandwich,Comidas,8.0,Combo,Nublado,1,3.1299790404551886
T03264,S001,2023-08-27,8,Sunday,20,Arequipa,Residencial,Cristal,Alcohol,5.5,Ninguno,Soleado,1,3.069913115339393
T02730,S003,2023-11-05,11,Sunday,13,Piura,Comercial,Empanada,Comidas,6.5,Ninguno,Soleado,3,3.069913115339393
T03434,S006,2023-06-24,6,Saturday,21,Piura,Mixta,Oreo,Snacks,3.8,Descuento,Nublado,4,2.889802728593362
T00434,S010,2023-05-21,5,Sunday,13,Piura,Comercial,Gatorade,Bebidas,4.0,Descuento,Soleado,1,2.889802728593362
T03273,S005,2023-09-15,9,Friday,13,Cusco,Comercial,Ibuprofeno,Farmacia,6.0,Combo,Soleado,3,3.1299790404551886
T07002,S007,2023-10-15,10,Sunday,19,Lima,Residencial,Paracetamol,Farmacia,5.0,Descuento,Nublado,2,2.9342250040212243
T09726,S010,2023-11-04,11,Saturday,22,Trujillo,Comercial,Sandwich,Comidas,8.0,2x1,Nublado,3,3.6395364220811572
T00105,S007,2023-08-30,8,Wednesday,14,Piura,Mixta,Cristal,Alcohol,5.5,Ninguno,Lluvioso,1,3.069913115339393
T03316,S001,2023-12-23,12,Saturday,14,Cusco,Mixta,Hot Dog,Comidas,7.5,Ninguno,Soleado,1,3.069913115339393
T01657,S005,2023-06-27,6,Tuesday,15,Arequipa,Residencial,Empanada,Comidas,6.5,Ninguno,Nublado,3,3.069913115339393
T01534,S002,2023-11-30,11,Thursday,16,Huancayo,Mixta,Gatorade,Bebidas,4.0,Combo,Nublado,3,3.1299790404551886
T04681,S009,2023-03-22,3,Wednesday,7,Trujillo,Mixta,Chocolate,Snacks,4.0,Ninguno,Soleado,5,3.069913115339393
T08814,S002,2023-09-28,9,Thursday,22,Huancayo,Residencial,Jabon,Aseo,4.5,Descuento,Lluvioso,2,2.889802728593362
T09003,S004,2023-01-19,1,Thursday,8,Trujillo,Comercial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Soleado,5,3.069913115339393
T06623,S001,2023-03-02,3,Thursday,15,Arequipa,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,3,3.069913115339393
T01443,S003,2023-02-21,2,Tuesday,19,Arequipa,Residencial,Sandwich,Comidas,8.0,Descuento,Lluvioso,6,3.185522438371506
T00215,S008,2023-02-07,2,Tuesday,8,Cusco,Residencial,Hot Dog,Comidas,7.5,Ninguno,Nublado,4,3.069913115339393
T05356,S001,2023-01-08,1,Sunday,15,Lima,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,3,3.069913115339393
T09219,S003,2023-11-25,11,Saturday,16,Piura,Residencial,Jabon,Aseo,4.5,Ninguno,Soleado,5,3.069913115339393
T06323,S007,2023-04-23,4,Sunday,22,Cusco,Comercial,Ibuprofeno,Farmacia,6.0,Descuento,Lluvioso,5,2.889802728593362
T04989,S006,2023-09-02,9,Saturday,7,Lima,Mixta,Shampoo,Aseo,12.0,Ninguno,Soleado,3,3.069913115339393
T01419,S008,2023-03-28,3,Tuesday,7,Lima,Mixta,Paracetamol,Farmacia,5.0,2x1,Soleado,5,3.6395364220811572
T09516,S002,2023-11-23,11,Thursday,7,Cusco,Comercial,Hot Dog,Comidas,7.5,2x1,Lluvioso,5,3.6395364220811572
T08607,S008,2023-08-03,8,Thursday,11,Arequipa,Residencial,Cristal,Alcohol,5.5,Ninguno,Soleado,2,3.069913115339393
T00182,S008,2023-03-16,3,Thursday,11,Huancayo,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,3,3.069913115339393
