transaction_id,store_id,fecha,mes,dia_semana,hora,ubicacion_tienda,tipo_zona,producto,categoria_producto,precio_unitario,tipo_promocion,clima,cantidad_vendida
T08651,S003,2023-11-17,11,Friday,11:51,Lima,Comercial,Doritos,Snacks,4.5,Ninguno,Lluvioso,1
T08652,S010,2023-04-30,4,Sunday,19:54,Cusco,Comercial,Pilsen,Alcohol,6.0,Ninguno,Soleado,1
T08653,S009,2023-08-15,8,Tuesday,09:59,Trujillo,Residencial,Jabon,Aseo,4.5,2x1,Nublado,4
T08654,S003,2023-01-11,1,Wednesday,19:48,Arequipa,Comercial,Doritos,Snacks,4.5,Ninguno,Soleado,5
T08655,S007,2023-05-10,5,Wednesday,09:56,Trujillo,Residencial,Cristal,Alcohol,5.5,Descuento,Soleado,1
T08656,S008,2023-03-25,3,Saturday,09:08,Piura,Residencial,Empanada,Comidas,6.5,Combo,Nublado,1
T08657,S010,2023-12-14,12,Thursday,12:43,Huancayo,Comercial,Cristal,Alcohol,5.5,Ninguno,Soleado,2
T08658,S009,2023-03-23,3,Thursday,15:08,Lima,Comercial,Cristal,Alcohol,5.5,Ninguno,Soleado,3
T08659,S001,2023-06-17,6,Saturday,08:46,Huancayo,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,3
T08660,S001,2023-02-25,2,Saturday,20:56,Arequipa,Mixta,Empanada,Comidas,6.5,Ninguno,Lluvioso,1
T08661,S005,2023-10-12,10,Thursday,21:21,Lima,Comercial,Sandwich,Comidas,8.0,Ninguno,Lluvioso,2
T08662,S009,2023-04-03,4,Monday,16:22,Trujillo,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,4
T08663,S002,2023-03-12,3,Sunday,09:40,Lima,Mixta,Oreo,Snacks,3.8,Combo,Soleado,3
T08664,S005,2023-10-17,10,Tuesday,15:03,Trujillo,Mixta,Doritos,Snacks,4.5,Ninguno,Nublado,5
T08665,S009,2023-11-23,11,Thursday,14:13,Piura,Comercial,Cristal,Alcohol,5.5,Ninguno,Lluvioso,2
T08666,S009,2023-06-24,6,Saturday,15:37,Cusco,Comercial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,4
T08667,S002,2023-04-18,4,Tuesday,11:48,Huancayo,Mixta,Jabon,Aseo,4.5,Ninguno,Soleado,2
T08668,S005,2024-01-01,1,Monday,22:49,Cusco,Comercial,Shampoo,Aseo,12.0,2x1,Lluvioso,5
T08669,S009,2023-05-05,5,Friday,18:24,Trujillo,Mixta,Jabon,Aseo,4.5,Ninguno,Soleado,2
T08670,S010,2023-04-03,4,Monday,21:00,Cusco,Comercial,Jabon,Aseo,4.5,Combo,Nublado,2
T08671,S009,2023-01-17,1,Tuesday,16:11,Arequipa,Residencial,Pilsen,Alcohol,6.0,Ninguno,Nublado,2
T08672,S002,2023-11-22,11,Wednesday,11:13,Huancayo,Residencial,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,4
T08673,S003,2023-08-05,8,Saturday,14:24,Huancayo,Residencial,Ibuprofeno,Farmacia,6.0,2x1,Soleado,4
T08674,S010,2023-07-12,7,Wednesday,09:08,Lima,Mixta,Hot Dog,Comidas,7.5,Ninguno,Soleado,3
T08675,S002,2023-10-02,10,Monday,20:43,Huancayo,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Nublado,3
T08676,S003,2023-11-24,11,Friday,15:52,Huancayo,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,2
T08677,S009,2023-12-14,12,Thursday,10:07,Lima,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,5
T08678,S003,2023-02-17,2,Friday,17:40,Lima,Mixta,Oreo,Snacks,3.8,Descuento,Lluvioso,5
T08679,S010,2023-10-19,10,Thursday,20:04,Piura,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,1
T08680,S008,2023-04-29,4,Saturday,17:46,Piura,Residencial,Shampoo,Aseo,12.0,2x1,Lluvioso,4
T08681,S004,2023-07-29,7,Saturday,17:30,Trujillo,Residencial,Jabon,Aseo,4.5,Ninguno,Soleado,3
T08682,S004,2023-10-10,10,Tuesday,16:54,Piura,Mixta,Cristal,Alcohol,5.5,Ninguno,Nublado,5
T08683,S007,2023-01-04,1,Wednesday,18:14,Arequipa,Comercial,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,5
T08684,S006,2023-05-14,5,Sunday,07:53,Huancayo,Residencial,Agua 625ml,Bebidas,2.0,2x1,Soleado,3
T08685,S010,2023-04-04,4,Tuesday,20:08,Piura,Residencial,Cristal,Alcohol,5.5,Combo,Lluvioso,4
T08686,S005,2023-07-31,7,Monday,22:06,Cusco,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,3
T08687,S008,2023-03-13,3,Monday,21:19,Cusco,Mixta,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,4
T08688,S001,2023-08-17,8,Thursday,15:40,Lima,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,1
T08689,S010,2023-08-26,8,Saturday,20:58,Huancayo,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,3
T08690,S003,2023-07-12,7,Wednesday,07:28,Arequipa,Residencial,Sandwich,Comidas,8.0,Combo,Lluvioso,3
T08691,S001,2023-09-01,9,Friday,19:22,Huancayo,Comercial,Sandwich,Comidas,8.0,2x1,Nublado,6
T08692,S009,2023-12-18,12,Monday,16:48,Lima,Residencial,Oreo,Snacks,3.8,Ninguno,Lluvioso,1
T08693,S008,2023-11-18,11,Saturday,16:40,Lima,Residencial,Jabon,Aseo,4.5,Descuento,Nublado,4
T08694,S007,2023-11-26,11,Sunday,12:24,Huancayo,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,7
T08695,S010,2023-06-11,6,Sunday,08:29,Cusco,Comercial,Ibuprofeno,Farmacia,6.0,2x1,Soleado,3
T08696,S008,2023-08-22,8,Tuesday,07:26,Arequipa,Mixta,Doritos,Snacks,4.5,Ninguno,Soleado,4
T08697,S007,2023-01-06,1,Friday,09:25,Trujillo,Comercial,Jabon,Aseo,4.5,Ninguno,Soleado,2
T08698,S010,2023-04-19,4,Wednesday,20:05,Lima,Residencial,Pilsen,Alcohol,6.0,Ninguno,Nublado,4
T08699,S003,2023-08-11,8,Friday,18:29,Trujillo,Comercial,Sandwich,Comidas,8.0,Ninguno,Lluvioso,2
T08700,S008,2023-12-12,12,Tuesday,10:46,Cusco,Residencial,Agua 625ml,Bebidas,2.0,Ninguno,Lluvioso,4
T08701,S001,2023-03-22,3,Wednesday,19:52,Trujillo,Comercial,Doritos,Snacks,4.5,Descuento,Nublado,3
T08702,S007,2023-08-25,8,Friday,22:05,Arequipa,Residencial,Gatorade,Bebidas,4.0,Descuento,Lluvioso,5
T08703,S010,2023-08-04,8,Friday,08:16,Trujillo,Residencial,Agua 625ml,Bebidas,2.0,Descuento,Soleado,3
T08704,S009,2023-08-08,8,Tuesday,13:49,Lima,Mixta,Jabon,Aseo,4.5,Ninguno,Lluvioso,3
T08705,S002,2023-11-04,11,Saturday,07:50,Piura,Comercial,Chocolate,Snacks,4.0,Combo,Nublado,2
T08706,S009,2023-10-17,10,Tuesday,20:31,Huancayo,Comercial,Doritos,Snacks,4.5,Combo,Nublado,1
T08707,S007,2023-02-04,2,Saturday,20:23,Cusco,Residencial,Cristal,Alcohol,5.5,Ninguno,Soleado,2
T08708,S002,2023-09-04,9,Monday,16:39,Arequipa,Residencial,Jabon,Aseo,4.5,Combo,Lluvioso,4
T08709,S004,2023-12-12,12,Tuesday,17:52,Lima,Mixta,Chocolate,Snacks,4.0,Ninguno,Lluvioso,2
T08710,S007,2023-07-12,7,Wednesday,08:57,Cusco,Residencial,Oreo,Snacks,3.8,Ninguno,Nublado,4
T08711,S004,2023-11-22,11,Wednesday,12:56,Piura,Mixta,Coca Cola 500ml,Bebidas,3.5,Ninguno,Soleado,3
T08712,S005,2023-09-16,9,Saturday,09:15,Piura,Comercial,Sandwich,Comidas,8.0,Ninguno,Nublado,3
T08713,S004,2023-08-18,8,Friday,19:27,Trujillo,Comercial,Hot Dog,Comidas,7.5,Descuento,Soleado,4
T08714,S009,2023-10-20,10,Friday,11:31,Arequipa,Mixta,Jabon,Aseo,4.5,Ninguno,Lluvioso,4
T08715,S008,2023-08-14,8,Monday,18:37,Trujillo,Residencial,Chocolate,Snacks,4.0,Ninguno,Soleado,4
T08716,S008,2023-02-12,2,Sunday,11:16,Arequipa,Mixta,Pilsen,Alcohol,6.0,2x1,Nublado,2
T08717,S002,2023-04-16,4,Sunday,14:30,Trujillo,Residencial,Cristal,Alcohol,5.5,Ninguno,Nublado,2
T08718,S006,2023-01-16,1,Monday,21:58,Lima,Mixta,Gatorade,Bebidas,4.0,Ninguno,Soleado,1
T08719,S006,2023-04-15,4,Saturday,21:25,Piura,Comercial,Pilsen,Alcohol,6.0,Ninguno,Soleado,3
T08720,S009,2023-08-08,8,Tuesday,15:21,Arequipa,Comercial,Jabon,Aseo,4.5,Ninguno,Nublado,2
T08721,S008,2023-11-22,11,Wednesday,21:08,Arequipa,Residencial,Empanada,Comidas,6.5,Ninguno,Lluvioso,6
T08722,S005,2023-11-19,11,Sunday,11:42,Trujillo,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,4
T08723,S010,2023-09-05,9,Tuesday,12:23,Cusco,Mixta,Oreo,Snacks,3.8,2x1,Nublado,4
T08724,S002,2023-01-05,1,Thursday,19:26,Cusco,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,3
T08725,S001,2023-07-01,7,Saturday,10:05,Piura,Comercial,Shampoo,Aseo,12.0,Ninguno,Nublado,2
T08726,S001,2023-02-22,2,Wednesday,08:43,Cusco,Comercial,Sandwich,Comidas,8.0,Combo,Lluvioso,2
T08727,S003,2023-08-05,8,Saturday,22:30,Huancayo,Residencial,Agua 625ml,Bebidas,2.0,2x1,Soleado,3
T08728,S004,2023-01-21,1,Saturday,15:46,Trujillo,Residencial,Pilsen,Alcohol,6.0,2x1,Soleado,2
T08729,S004,2023-05-06,5,Saturday,14:31,Cusco,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,4
T08730,S003,2023-11-05,11,Sunday,22:42,Lima,Mixta,Coca Cola 500ml,Bebidas,3.5,Ninguno,Soleado,6
T08731,S010,2023-12-09,12,Saturday,07:44,Lima,Comercial,Pilsen,Alcohol,6.0,2x1,Nublado,3
T08732,S008,2023-10-06,10,Friday,08:01,Piura,Residencial,Gatorade,Bebidas,4.0,Ninguno,Nublado,4
T08733,S006,2023-08-30,8,Wednesday,08:01,Trujillo,Comercial,Lays,Snacks,4.2,2x1,Soleado,4
T08734,S006,2023-04-06,4,Thursday,07:03,Arequipa,Mixta,Pilsen,Alcohol,6.0,2x1,Nublado,4
T08735,S001,2023-10-06,10,Friday,21:33,Huancayo,Comercial,Coca Cola 500ml,Bebidas,3.5,Ninguno,Soleado,1
T08736,S005,2023-03-15,3,Wednesday,14:08,Piura,Mixta,Shampoo,Aseo,12.0,Ninguno,Soleado,1
T08737,S002,2023-03-29,3,Wednesday,13:11,Piura,Mixta,Sandwich,Comidas,8.0,2x1,Nublado,3
T08738,S004,2023-03-14,3,Tuesday,17:32,Piura,Mixta,Doritos,Snacks,4.5,2x1,Soleado,5
T08739,S008,2023-11-19,11,Sunday,09:15,Cusco,Mixta,Chocolate,Snacks,4.0,Ninguno,Lluvioso,4
T08740,S008,2023-11-29,11,Wednesday,22:41,Huancayo,Residencial,Agua 625ml,Bebidas,2.0,Ninguno,Soleado,3
T08741,S009,2023-03-03,3,Friday,07:53,Lima,Mixta,Jabon,Aseo,4.5,2x1,Lluvioso,4
T08742,S004,2023-07-14,7,Friday,22:33,Piura,Comercial,Cristal,Alcohol,5.5,Ninguno,Lluvioso,2
T08743,S009,2023-05-05,5,Friday,18:43,Arequipa,Residencial,Paracetamol,Farmacia,5.0,Descuento,Nublado,4
T08744,S001,2023-12-14,12,Thursday,09:32,Piura,Residencial,Coca Cola 500ml,Bebidas,3.5,Descuento,Lluvioso,3
T08745,S006,2023-04-15,4,Saturday,19:13,Lima,Comercial,Pilsen,Alcohol,6.0,Ninguno,Soleado,2
T08746,S002,2023-04-23,4,Sunday,14:46,Lima,Comercial,Empanada,Comidas,6.5,Combo,Soleado,2
T08747,S008,2023-10-12,10,Thursday,16:55,Huancayo,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,3
T08748,S003,2023-05-04,5,Thursday,07:15,Cusco,Residencial,Lays,Snacks,4.2,Ninguno,Soleado,6
T08749,S010,2023-04-06,4,Thursday,11:25,Piura,Comercial,Pilsen,Alcohol,6.0,Descuento,Soleado,3
T08750,S001,2023-01-14,1,Saturday,11:11,Lima,Mixta,Ibuprofeno,Farmacia,6.0,2x1,Lluvioso,4
T08751,S010,2023-02-11,2,Saturday,09:00,Piura,Mixta,Cristal,Alcohol,5.5,Descuento,Lluvioso,3
T08752,S009,2023-01-06,1,Friday,20:22,Trujillo,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,6
T08753,S002,2023-07-01,7,Saturday,09:48,Piura,Residencial,Cristal,Alcohol,5.5,Descuento,Soleado,1
T08754,S003,2023-10-15,10,Sunday,16:19,Lima,Residencial,Oreo,Snacks,3.8,Ninguno,Lluvioso,2
T08755,S004,2023-04-15,4,Saturday,13:08,Piura,Residencial,Sandwich,Comidas,8.0,Ninguno,Soleado,2
T08756,S001,2023-05-29,5,Monday,12:39,Piura,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,1
T08757,S009,2023-12-16,12,Saturday,07:37,Cusco,Mixta,Jabon,Aseo,4.5,Ninguno,Soleado,4
T08758,S001,2023-01-13,1,Friday,21:22,Huancayo,Residencial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Nublado,2
T08759,S007,2023-11-01,11,Wednesday,13:05,Lima,Comercial,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,4
T08760,S008,2023-11-23,11,Thursday,10:17,Arequipa,Comercial,Oreo,Snacks,3.8,Ninguno,Soleado,2
T08761,S010,2023-01-04,1,Wednesday,18:14,Cusco,Residencial,Pilsen,Alcohol,6.0,Combo,Nublado,3
T08762,S008,2023-01-08,1,Sunday,08:47,Cusco,Residencial,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,2
T08763,S008,2023-03-12,3,Sunday,21:42,Cusco,Comercial,Lays,Snacks,4.2,Ninguno,Nublado,6
T08764,S001,2023-04-29,4,Saturday,10:17,Piura,Comercial,Jabon,Aseo,4.5,Ninguno,Nublado,2
T08765,S005,2023-02-02,2,Thursday,16:15,Lima,Residencial,Cristal,Alcohol,5.5,Ninguno,Soleado,6
T08766,S006,2023-12-24,12,Sunday,16:10,Piura,Mixta,Shampoo,Aseo,12.0,Combo,Soleado,1
T08767,S003,2023-02-22,2,Wednesday,15:56,Trujillo,Comercial,Ibuprofeno,Farmacia,6.0,Combo,Soleado,3
T08768,S009,2023-07-30,7,Sunday,14:32,Arequipa,Residencial,Shampoo,Aseo,12.0,Ninguno,Soleado,2
T08769,S005,2023-01-26,1,Thursday,16:41,Trujillo,Mixta,Doritos,Snacks,4.5,Ninguno,Nublado,3
T08770,S005,2023-07-08,7,Saturday,18:36,Trujillo,Comercial,Paracetamol,Farmacia,5.0,Descuento,Soleado,2
T08771,S006,2023-03-03,3,Friday,21:00,Huancayo,Residencial,Oreo,Snacks,3.8,Ninguno,Lluvioso,3
T08772,S010,2023-03-26,3,Sunday,14:42,Arequipa,Residencial,Ibuprofeno,Farmacia,6.0,Descuento,Soleado,3
T08773,S002,2023-07-30,7,Sunday,08:57,Piura,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,2
T08774,S005,2023-12-17,12,Sunday,19:55,Huancayo,Comercial,Pilsen,Alcohol,6.0,Ninguno,Nublado,3
T08775,S008,2023-06-20,6,Tuesday,18:26,Huancayo,Comercial,Chocolate,Snacks,4.0,Ninguno,Soleado,6
T08776,S008,2023-12-04,12,Monday,18:54,Piura,Comercial,Lays,Snacks,4.2,Ninguno,Nublado,7
T08777,S006,2023-08-22,8,Tuesday,12:29,Trujillo,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,3
T08778,S007,2023-02-20,2,Monday,21:14,Lima,Comercial,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,4
T08779,S007,2023-05-29,5,Monday,22:46,Huancayo,Mixta,Shampoo,Aseo,12.0,2x1,Nublado,4
T08780,S001,2023-11-08,11,Wednesday,09:43,Piura,Mixta,Empanada,Comidas,6.5,Ninguno,Lluvioso,5
T08781,S001,2023-01-12,1,Thursday,21:48,Cusco,Comercial,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,5
T08782,S009,2023-04-10,4,Monday,11:22,Cusco,Mixta,Inca Kola 500ml,Bebidas,3.2,2x1,Lluvioso,4
T08783,S009,2023-02-01,2,Wednesday,10:18,Huancayo,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Nublado,2
T08784,S005,2023-05-15,5,Monday,09:44,Huancayo,Residencial,Cristal,Alcohol,5.5,Ninguno,Soleado,3
T08785,S004,2023-01-31,1,Tuesday,20:49,Trujillo,Residencial,Shampoo,Aseo,12.0,2x1,Lluvioso,4
T08786,S006,2023-12-31,12,Sunday,12:47,Piura,Mixta,Gatorade,Bebidas,4.0,Descuento,Soleado,2
T08787,S004,2023-08-09,8,Wednesday,21:33,Huancayo,Mixta,Shampoo,Aseo,12.0,Descuento,Nublado,5
T08788,S010,2023-08-09,8,Wednesday,21:26,Arequipa,Mixta,Cristal,Alcohol,5.5,2x1,Lluvioso,4
T08789,S009,2023-08-19,8,Saturday,22:52,Arequipa,Comercial,Pilsen,Alcohol,6.0,2x1,Lluvioso,2
T08790,S008,2023-02-26,2,Sunday,09:49,Huancayo,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,4
T08791,S004,2023-09-29,9,Friday,21:01,Piura,Comercial,Paracetamol,Farmacia,5.0,Combo,Lluvioso,2
T08792,S008,2023-05-14,5,Sunday,21:09,Huancayo,Residencial,Shampoo,Aseo,12.0,2x1,Soleado,6
T08793,S010,2023-04-30,4,Sunday,20:04,Piura,Comercial,Pilsen,Alcohol,6.0,Ninguno,Nublado,3
T08794,S003,2023-12-21,12,Thursday,19:08,Huancayo,Mixta,Gatorade,Bebidas,4.0,Ninguno,Soleado,5
T08795,S006,2023-09-04,9,Monday,16:40,Huancayo,Mixta,Paracetamol,Farmacia,5.0,Combo,Nublado,6
T08796,S005,2023-02-15,2,Wednesday,14:58,Arequipa,Mixta,Lays,Snacks,4.2,Descuento,Lluvioso,3
T08797,S002,2023-05-03,5,Wednesday,09:18,Arequipa,Residencial,Inca Kola 500ml,Bebidas,3.2,2x1,Soleado,2
T08798,S006,2023-03-17,3,Friday,17:54,Huancayo,Mixta,Sandwich,Comidas,8.0,Descuento,Soleado,5
T08799,S006,2023-06-06,6,Tuesday,13:34,Lima,Residencial,Empanada,Comidas,6.5,Combo,Lluvioso,2
T08800,S001,2023-12-11,12,Monday,11:02,Piura,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,4
T08801,S003,2023-10-31,10,Tuesday,16:48,Huancayo,Mixta,Agua 625ml,Bebidas,2.0,Combo,Soleado,4
T08802,S003,2023-05-26,5,Friday,11:33,Cusco,Residencial,Sandwich,Comidas,8.0,Ninguno,Nublado,2
T08803,S008,2023-09-04,9,Monday,09:17,Cusco,Comercial,Gatorade,Bebidas,4.0,2x1,Soleado,6
T08804,S001,2023-11-10,11,Friday,10:31,Piura,Residencial,Chocolate,Snacks,4.0,Descuento,Nublado,4
T08805,S008,2023-04-27,4,Thursday,16:04,Trujillo,Mixta,Oreo,Snacks,3.8,Combo,Soleado,2
T08806,S006,2023-12-12,12,Tuesday,10:29,Piura,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Nublado,2
T08807,S008,2023-01-07,1,Saturday,07:06,Lima,Comercial,Shampoo,Aseo,12.0,Ninguno,Soleado,5
T08808,S010,2023-01-09,1,Monday,12:28,Arequipa,Residencial,Agua 625ml,Bebidas,2.0,Descuento,Soleado,1
T08809,S010,2023-03-01,3,Wednesday,09:48,Cusco,Residencial,Empanada,Comidas,6.5,Descuento,Nublado,3
T08810,S007,2023-04-04,4,Tuesday,18:57,Huancayo,Residencial,Shampoo,Aseo,12.0,2x1,Nublado,3
T08811,S007,2023-08-05,8,Saturday,19:17,Huancayo,Mixta,Pilsen,Alcohol,6.0,Combo,Nublado,2
T08812,S001,2023-05-26,5,Friday,17:24,Huancayo,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,4
T08813,S008,2023-04-27,4,Thursday,19:52,Arequipa,Mixta,Shampoo,Aseo,12.0,Descuento,Soleado,5
T08814,S002,2023-09-28,9,Thursday,22:04,Huancayo,Residencial,Jabon,Aseo,4.5,Descuento,Lluvioso,2
T08815,S004,2023-06-29,6,Thursday,16:12,Piura,Residencial,Pilsen,Alcohol,6.0,Combo,Soleado,3
T08816,S005,2023-12-18,12,Monday,22:47,Arequipa,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Nublado,1
T08817,S008,2023-10-20,10,Friday,07:17,Trujillo,Mixta,Jabon,Aseo,4.5,Descuento,Soleado,3
T08818,S010,2023-01-21,1,Saturday,13:14,Trujillo,Residencial,Inca Kola 500ml,Bebidas,3.2,Descuento,Nublado,3
T08819,S008,2023-01-01,1,Sunday,12:39,Lima,Comercial,Agua 625ml,Bebidas,2.0,Ninguno,Nublado,4
T08820,S006,2023-11-02,11,Thursday,13:48,Cusco,Comercial,Empanada,Comidas,6.5,Ninguno,Nublado,2
T08821,S003,2023-05-29,5,Monday,07:24,Cusco,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,2
T08822,S008,2023-03-21,3,Tuesday,20:13,Arequipa,Residencial,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,3
T08823,S005,2023-02-24,2,Friday,21:19,Lima,Residencial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,1
T08824,S006,2023-06-11,6,Sunday,12:46,Arequipa,Residencial,Jabon,Aseo,4.5,Ninguno,Nublado,2
T08825,S007,2023-04-16,4,Sunday,14:34,Lima,Comercial,Chocolate,Snacks,4.0,Descuento,Nublado,6
T08826,S001,2023-05-25,5,Thursday,13:34,Lima,Comercial,Jabon,Aseo,4.5,2x1,Soleado,4
T08827,S007,2023-06-11,6,Sunday,18:01,Lima,Comercial,Coca Cola 500ml,Bebidas,3.5,Ninguno,Soleado,4
T08828,S007,2023-09-21,9,Thursday,20:32,Trujillo,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,4
T08829,S010,2023-10-12,10,Thursday,11:51,Piura,Residencial,Oreo,Snacks,3.8,Ninguno,Soleado,4
T08830,S010,2023-03-01,3,Wednesday,15:38,Piura,Residencial,Jabon,Aseo,4.5,2x1,Lluvioso,4
T08831,S010,2023-01-12,1,Thursday,15:29,Trujillo,Mixta,Cristal,Alcohol,5.5,2x1,Soleado,5
T08832,S007,2023-05-12,5,Friday,19:38,Huancayo,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,3
T08833,S003,2023-01-19,1,Thursday,14:57,Piura,Mixta,Shampoo,Aseo,12.0,Ninguno,Soleado,3
T08834,S006,2023-04-04,4,Tuesday,14:23,Arequipa,Mixta,Jabon,Aseo,4.5,Ninguno,Nublado,4
T08835,S006,2023-12-21,12,Thursday,08:21,Lima,Mixta,Chocolate,Snacks,4.0,2x1,Soleado,2
T08836,S006,2023-03-19,3,Sunday,08:26,Cusco,Comercial,Shampoo,Aseo,12.0,2x1,Nublado,2
T08837,S001,2023-10-07,10,Saturday,22:07,Trujillo,Mixta,Cristal,Alcohol,5.5,Ninguno,Nublado,4
T08838,S001,2023-11-05,11,Sunday,22:08,Cusco,Mixta,Jabon,Aseo,4.5,Ninguno,Nublado,2
T08839,S009,2023-11-13,11,Monday,17:27,Cusco,Comercial,Oreo,Snacks,3.8,Ninguno,Nublado,3
T08840,S001,2023-10-28,10,Saturday,14:25,Cusco,Mixta,Sandwich,Comidas,8.0,Ninguno,Soleado,3
T08841,S002,2023-07-03,7,Monday,07:00,Huancayo,Comercial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,5
T08842,S004,2023-04-15,4,Saturday,07:05,Lima,Comercial,Agua 625ml,Bebidas,2.0,Ninguno,Soleado,3
T08843,S005,2023-12-22,12,Friday,13:23,Huancayo,Mixta,Agua 625ml,Bebidas,2.0,2x1,Nublado,3
T08844,S005,2023-04-05,4,Wednesday,17:21,Lima,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,2
T08845,S009,2023-04-22,4,Saturday,21:24,Huancayo,Residencial,Shampoo,Aseo,12.0,Ninguno,Soleado,1
T08846,S006,2023-12-14,12,Thursday,10:44,Huancayo,Mixta,Hot Dog,Comidas,7.5,Ninguno,Soleado,1
T08847,S010,2023-03-18,3,Saturday,15:43,Piura,Mixta,Ibuprofeno,Farmacia,6.0,2x1,Nublado,2
T08848,S001,2023-04-05,4,Wednesday,17:36,Arequipa,Mixta,Agua 625ml,Bebidas,2.0,Combo,Lluvioso,2
T08849,S006,2023-02-05,2,Sunday,14:58,Huancayo,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,1
T08850,S005,2023-12-28,12,Thursday,16:15,Arequipa,Comercial,Jabon,Aseo,4.5,2x1,Nublado,4
T08851,S010,2023-04-30,4,Sunday,16:41,Arequipa,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,2
T08852,S003,2023-10-13,10,Friday,19:48,Trujillo,Mixta,Oreo,Snacks,3.8,Ninguno,Soleado,3
T08853,S007,2023-02-22,2,Wednesday,08:27,Trujillo,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,5
T08854,S001,2023-01-21,1,Saturday,21:14,Lima,Residencial,Coca Cola 500ml,Bebidas,3.5,Ninguno,Soleado,2
T08855,S005,2023-08-25,8,Friday,07:41,Lima,Comercial,Ibuprofeno,Farmacia,6.0,Descuento,Lluvioso,4
T08856,S003,2023-05-23,5,Tuesday,13:50,Arequipa,Mixta,Oreo,Snacks,3.8,Combo,Nublado,3
T08857,S004,2023-06-16,6,Friday,21:13,Trujillo,Comercial,Shampoo,Aseo,12.0,Ninguno,Nublado,5
T08858,S007,2023-01-04,1,Wednesday,18:22,Piura,Comercial,Chocolate,Snacks,4.0,Ninguno,Lluvioso,5
T08859,S004,2023-05-17,5,Wednesday,14:53,Trujillo,Comercial,Jabon,Aseo,4.5,Descuento,Lluvioso,5
T08860,S001,2023-11-05,11,Sunday,10:29,Cusco,Residencial,Hot Dog,Comidas,7.5,Combo,Soleado,3
T08861,S004,2023-11-13,11,Monday,13:30,Lima,Residencial,Cristal,Alcohol,5.5,Ninguno,Nublado,4
T08862,S009,2023-08-30,8,Wednesday,22:12,Lima,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,3
T08863,S001,2023-10-07,10,Saturday,22:34,Arequipa,Residencial,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,1
T08864,S003,2023-05-29,5,Monday,08:36,Arequipa,Comercial,Agua 625ml,Bebidas,2.0,Ninguno,Lluvioso,3
T08865,S004,2023-06-15,6,Thursday,21:12,Lima,Residencial,Pilsen,Alcohol,6.0,Combo,Soleado,3
T08866,S005,2023-08-20,8,Sunday,14:59,Lima,Comercial,Inca Kola 500ml,Bebidas,3.2,2x1,Lluvioso,6
T08867,S002,2023-12-18,12,Monday,15:49,Cusco,Comercial,Oreo,Snacks,3.8,Descuento,Lluvioso,4
